pl_name,st_rad,pl_rade,pl_orbsmax
"L 168-9 b",0.600000,1.39000000,0.0209100000
"TOI-125 b",0.848000,2.72600000,0.0518600000
"TOI-125 c",0.848000,2.75900000,0.0814000000
"TOI-125 d",0.848000,2.93000000,0.1370000000
"HATS-48 A b",0.715200,8.96720000,0.0376900000
"HATS-72 b",0.721400,8.09738160,0.0665170000
"NGTS-10 b",0.697000,13.50684500,0.0143000000
"TOI-1130 b",0.687000,3.65000000,0.0439400000
"TOI-1130 c",0.687000,16.81350000,0.0709800000
"K2-18 b",0.444500,2.61000000,0.1591000000
"L 98-59 b",0.314000,0.80000000,0.0228200000
"L 98-59 c",0.314000,1.35000000,0.0317000000
"L 98-59 d",0.314000,1.57000000,0.0506000000
"TOI-677 b",1.280000,13.11453000,0.1038000000
"LTT 3780 b",0.374000,1.33200000,0.0121100000
"LTT 3780 c",0.374000,2.30000000,0.0767300000
"TOI-1338 b",1.331000,6.85000000,0.4607000000
"AU Mic b",0.750000,4.20337500,0.0660000000
"WASP-148 b",1.030000,8.09289800,0.0845000000
"NGTS-11 b",0.832000,9.15775300,0.2010000000
"TOI-849 b",0.919000,3.44400000,0.0159800000
"TOI-700 b",0.420000,1.01000000,0.0637000000
"TOI-700 c",0.420000,2.63000000,0.0925000000
"TOI-700 d",0.420000,1.19000000,0.1630000000
"TOI-700 b",0.424000,1.03700000,0.0677000000
"TOI-700 c",0.424000,2.65000000,0.0929000000
"TOI-700 d",0.424000,1.14400000,0.1633000000
"TOI-1899 b",0.607000,12.89035000,0.1587000000
"WD 1856+534 b",0.013100,10.40000000,0.0204000000
"LTT 9779 b",0.949000,4.72000000,0.0167900000
"TOI-824 b",0.695000,2.92600000,0.0217700000
"TOI-421 b",0.871000,2.68000000,0.0560000000
"TOI-421 c",0.871000,5.09000000,0.1189000000
"WASP-178 b",1.801000,21.74546000,0.0545000000
"WASP-127 b",1.333000,14.69499900,0.0484000000
"TOI-776 b",0.538000,1.85000000,0.0652000000
"TOI-776 c",0.538000,2.02000000,0.1000000000
"TOI-561 b",0.849000,1.42300000,0.0105500000
"TOI-561 c",0.849000,2.87800000,0.0880900000
"TOI-561 d",0.849000,2.53000000,0.1569000000
"TOI-3757 b",0.620000,12.00000000,0.0384500000
"Kepler-167 e",0.749000,10.16000000,1.8830000000
"GJ 3090 b",0.516000,2.13000000,0.0316500000
"WASP-148 b",0.912000,8.47398941,0.0821500000
"LP 890-9 b",0.155600,1.32000000,0.0187500000
"LP 890-9 c",0.155600,1.36700000,0.0398400000
"TOI-1075 b",0.581000,1.79100000,0.0115900000
"TOI-3884 b",0.304300,6.00000000,0.0354000000
"TrES-4 b",1.846000,19.98561259,0.0510500000
"HD 3167 b",0.871000,1.62700000,0.0180200000
"HD 3167 c",0.871000,2.92300000,0.1783000000
"HD 20329 b",1.130000,1.72000000,0.0180000000
"TOI-700 b",0.421000,0.91400000,0.0677000000
"TOI-700 c",0.421000,2.60000000,0.0929000000
"TOI-700 d",0.421000,1.07300000,0.1633000000
"TOI-700 e",0.421000,0.95300000,0.1340000000
"TOI-3235 b",0.369700,11.39953337,0.0270900000
"TOI-836 b",0.665000,1.70400000,0.0422000000
"TOI-836.01",0.665000,2.58700000,0.0750000000
"TOI-181 b",0.745000,6.95590000,0.0539000000
"TOI-561 b",0.843000,1.42500000,0.0106000000
"TOI-561 c",0.843000,2.91000000,0.0884000000
"TOI-561 d",0.843000,2.82000000,0.1580000000
"TOI-561 e",0.843000,2.55000000,0.3280000000
"TOI-561 b",0.832000,1.37000000,0.0106000000
"TOI-561 c",0.832000,2.91000000,0.0890000000
"TOI-561 d",0.832000,2.82000000,0.1590000000
"TOI-561 e",0.832000,2.55000000,0.3300000000
"TOI-5205 b",0.394000,11.60000000,0.0199000000
"V1298 Tau b",1.278000,9.72939525,0.1719000000
"V1298 Tau c",1.278000,5.15613112,0.0841000000
"V1298 Tau d",1.278000,6.43395492,0.1103000000
"V1298 Tau e",1.278000,8.23860081,0.2409000000
"HD 3167 b",0.880000,1.67000000,0.0179600000
"HD 3167 c",0.880000,3.00000000,0.1776000000
"GJ 9827 b",0.602000,1.57700000,0.0188000000
"GJ 9827 c",0.602000,1.24100000,0.0392500000
"GJ 9827 d",0.602000,2.02200000,0.0559000000
"K2-141 b",0.681000,1.51000000,0.0074700000
"K2-141 c",0.681000,7.00000000,0.0683000000
"HIP 9618 b",0.959300,3.82838127,0.1450000000
"HIP 9618 c",0.959300,3.42855926,0.2690000000
"TOI-260 b",0.546800,1.47291596,0.0910000000
"TOI-1801 b",0.512800,1.96061882,0.0750000000
"TOI-1136 c",0.957300,2.76948277,0.0670000000
"TOI-1136 d",0.957300,4.62115423,0.1070000000
"TOI-1136 e",0.957300,2.54567020,0.1400000000
"TOI-1136 f",0.957300,3.73591482,0.1750000000
"TOI-1136 b",0.957300,1.90000000,0.0514000000
"TOI-1136 g",0.957300,2.53000000,0.2300000000
"TOI-1823 b",0.804900,7.54062410,0.2120000000
"TOI-849 b",0.970000,3.64000000,0.0155000000
"TOI-776 b",0.547000,1.79800000,0.0653000000
"TOI-776 c",0.547000,2.04700000,0.1001000000
"TOI-2374 b",0.690000,6.81000000,0.0471000000
"WASP-76 b",1.744000,20.68056939,0.0330400000
"WASP-76 b",1.756000,20.78145022,0.0330000000
"HIP 9618 b",0.950000,3.75000000,0.1440000000
"HIP 9618 c",0.950000,3.34000000,0.2680000000
"TOI-561 b",0.856600,1.45661206,0.0104000000
"TOI-561 c",0.856600,2.92706747,0.0870000000
"TOI-561 d",0.856600,2.72148317,0.1560000000
"TOI-1173 b",0.936100,9.01941098,0.0710000000
"TOI-2076 b",0.796000,2.77062554,0.0880000000
"TOI-2076 c",0.796000,3.69441587,0.1420000000
"TOI-2076 d",0.796000,3.43087751,0.1990000000
"HD 63935 b",0.959800,2.91575244,0.0830000000
"HD 63935 c",0.959800,3.06451296,0.1480000000
"TOI-1807 b",0.746000,1.49681583,0.0122000000
"LTT 1445 A b",0.271000,1.34000000,0.0381000000
"LTT 1445 A c",0.271000,1.07000000,0.0265900000
"TOI-1173 b",0.934000,9.19000000,0.0696000000
"TOI-421 b",0.866000,2.64000000,0.0554000000
"TOI-421 c",0.866000,5.09000000,0.1170000000
"TOI-1685 b",0.455500,1.46800000,0.0113800000
"TOI-3884 b",0.302000,6.43000000,0.0361000000
"GJ 486 b",0.339000,1.34300000,0.0171300000
"GJ 1132 b",0.221100,1.19151465,0.0157000000
"HIP 67522 b",1.380000,9.98720180,0.0748000000
"HIP 67522 c",1.380000,7.93595834,0.1228000000
"HIP 67522 b",1.380000,9.76300000,0.0747000000
"GJ 9827 d",0.580000,1.98000000,0.0530000000
"GJ 486 b",0.324300,1.28900000,0.0171400000
"TOI-260 b",0.607000,1.71000000,0.0943000000
"L 168-9 b",0.604000,1.63000000,0.0208000000
"TOI-1130 b",0.697000,3.66000000,0.0453000000
"TOI-1130 c",0.697000,13.00000000,0.0731000000
"HAT-P-11 b",0.760000,4.90100000,0.0532000000
"Kepler-12 b",1.504000,19.38000000,0.0543400000
"KOI-94 d",1.368000,10.31100000,0.1639700000
"KOI-94 c",1.368000,3.86400000,0.0986300000
"KOI-94 e",1.368000,6.11600000,0.2964600000
"KOI-94 b",1.368000,1.63800000,0.0498400000
"Kepler-167 b",0.736000,1.55800000,0.0483700000
"Kepler-167 e",0.736000,10.13500000,1.8875700000
"Kepler-167 c",0.736000,1.60400000,0.0685300000
"Kepler-167 d",0.736000,1.26200000,0.1407700000
"Kepler-51 b",0.820000,6.65700000,0.2422800000
"Kepler-51 d",0.820000,9.07100000,0.4906800000
"Kepler-51 c",0.820000,5.02900000,0.3702400000
"PH2 b",0.944000,9.44100000,0.8261400000
"IRAS 04125+2902 b",1.450000,10.73820351,0.0770000000
"WASP-12 b",1.690000,22.02564708,0.0234000000
"TOI-561 b",0.843000,1.39700000,0.0106400000
"TOI-561 c",0.843000,2.86500000,0.0889000000
"TOI-561 d",0.843000,2.61500000,0.1587000000
"TOI-561 e",0.843000,2.51700000,0.3300000000
"LTT 1445 A b",0.276000,1.43000000,0.0320000000
"LTT 1445 A c",0.276000,1.60000000,0.0226000000
"TOI-677 b",1.280000,13.11450742,0.1041000000
"WASP-131 b",1.561000,13.74221034,0.0608000000
"TOI-771 b",0.232000,1.36000000,0.0208000000
"TOI-2076 e",0.796000,1.35500000,0.0385000000
"TOI-6894 b",0.227600,9.58367850,0.0260400000
"KELT-11 b",2.690000,15.13212395,0.0623000000
"TOI-1468 b",0.371400,1.40100000,0.0210700000
"TOI-1468 c",0.371400,2.12600000,0.0860800000
"TOI-2031 A b",1.241000,14.20177855,0.0660000000
"L 98-59 b",0.315500,0.83700000,0.0223000000
"L 98-59 c",0.315500,1.32900000,0.0309000000
"L 98-59 d",0.315500,1.62700000,0.0494000000
"WASP-69 b",0.801000,11.21000000,0.0453000000
"PH2 b",0.961000,9.49000000,0.8240000000
"TOI-6109 b",1.021000,4.87040000,0.0599000000
"TOI-6109 c",1.021000,4.83260000,0.0786000000
"TOI-270 b",0.380000,1.30600000,0.0336200000
"TOI-3714 b",0.509000,11.32107051,0.0260000000
"TOI-5293 A b",0.479000,10.98480109,0.0313000000
"TOI-1685 b",0.462000,1.42100000,0.0116400000
"WASP-193 b",1.213000,14.78464554,0.0668000000
"WASP-121 b",1.461000,19.52604438,0.0257100000
"WASP-76 b",1.700000,19.39153661,0.0330000000
"HD 80606 b",1.050000,11.56766808,0.4603000000
"TRAPPIST-1 d",0.119200,0.80400000,0.0223000000
"HAT-P-13 b",1.756000,16.66775430,0.0438300000
"WASP-19 b",1.018000,15.80466279,0.0163400000
"WASP-103 b",1.419000,17.41875601,0.0197800000
"WASP-52 b",0.786000,14.04485282,0.0264300000
"HAT-P-17 b",0.860000,11.37711541,0.0892000000
"HAT-P-26 b",0.916000,7.30825542,0.0474800000
"AU Mic b",0.750000,4.38000000,0.0704000000
"WASP-189 b",2.363000,17.93436912,0.0504000000
"AU Mic b",0.750000,3.55000000,0.0654000000
"AU Mic c",0.750000,2.56000000,0.0993000000
"GJ 3090 b",0.516000,2.18000000,0.0316000000
"V1298 Tau b",1.320000,9.41000000,0.1685000000
"V1298 Tau c",1.320000,5.08000000,0.0824000000
"V1298 Tau d",1.320000,6.53000000,0.1081000000
"V1298 Tau e",1.320000,10.17000000,0.2689000000
"LP 791-18 c",0.182000,2.48800000,0.0296100000
"LP 791-18 d",0.182000,1.03200000,0.0199200000
"AU Mic b",0.862000,4.79000000,0.0700000000
"AU Mic c",0.862000,2.79000000,0.1190000000
"TOI-4336 A b",0.326000,2.13700000,0.0849000000
"TOI-4336 A c",0.326000,1.25100000,0.0509200000
"WD 1856+534 b",0.012100,10.60369574,0.0208500000
"L 98-59 b",0.314000,0.88400000,0.0223400000
"L 98-59 c",0.314000,1.35800000,0.0310400000
"L 98-59 d",0.314000,1.57600000,0.0496000000
"TOI-451 b",0.850000,1.84000000,0.0274000000
"TOI-451 c",0.850000,2.93000000,0.0795000000
"TOI-451 d",0.850000,3.93000000,0.1168000000
"TOI-2431 b",0.651000,1.53400000,0.0063000000
"TOI-2076 b",0.758000,2.59000000,0.0878100000
"TOI-2076 c",0.758000,3.54000000,0.1407000000
"TOI-2076 d",0.758000,3.27000000,0.1982000000
"TOI-2076 e",0.758000,1.30100000,0.0386300000
"LP 791-18 c",0.182000,2.47000000,0.0315000000
"LHS 3844 b",0.189000,1.28600000,0.0062400000
"TOI-5205 b",0.392000,10.53644186,0.0195000000
"TOI-2374 b",0.711000,7.48759911,0.0481800000
"HIP 41378 b",1.306000,2.41900000,0.1303000000
"HIP 41378 c",1.306000,2.50500000,0.2093000000
"TOI-4336 A b",0.312600,2.04400000,0.0802000000
"TOI-4336 A c",0.312600,1.16500000,0.0481000000
"WASP-18 b",1.256100,13.36783038,0.0204100000
"LHS 1140 b",0.213900,1.72700000,0.0936000000
"K2-228 b",0.650000,1.21000000,0.0338000000
"K2-229 b",0.790000,1.14000000,0.0131000000
"K2-229 c",0.790000,2.03000000,0.0769000000
"K2-162 b",0.690000,1.44000000,0.0795000000
"K2-224 b",0.840000,1.56000000,0.0516000000
"K2-224 c",0.840000,2.41000000,0.0886000000
"K2-229 b",0.793000,1.16400000,0.0128880000
"K2-229 c",0.793000,2.12000000,0.0757700000
"pi Men c",1.100000,2.06000000,0.0670200000
"pi Men c",1.100000,2.04200000,0.0683900000
"CoRoT-20 b",1.020000,9.41556000,0.0901000000
"WASP-71 b",2.260000,16.36514000,0.0462200000
"Qatar-7 b",1.564000,19.05530000,0.0352000000
"CoRoT-2 b",0.902000,16.43239400,0.0281000000
"HAT-P-27 b",0.870000,11.43318000,0.0399800000
"WASP-33 b",1.444000,17.85593700,0.0239000000
"Kepler-547 b",0.738000,3.80000000,0.0580000000
"Kepler-1332 b",0.921000,1.38900000,0.0991500000
"Kepler-146 c",1.060000,2.91000000,0.3521000000
"Kepler-312 c",1.661000,3.64200000,0.1566700000
"Kepler-652 b",0.893000,2.57000000,0.0484000000
"Kepler-37 d",0.772000,1.88000000,0.2121000000
"Kepler-37 c",0.772000,0.71000000,0.1398000000
"Kepler-454 b",1.081000,1.86000000,0.0964000000
"Kepler-93 b",0.921000,1.59000000,0.0533000000
"Kepler-10 b",1.056000,1.45000000,0.0168000000
"Kepler-10 c",1.056000,2.28000000,0.2397000000
"CoRoT-20 b",1.160000,11.20900000,0.0891000000
"Kepler-37 d",0.728000,1.94000000,0.2080000000
"Kepler-37 c",0.728000,0.75000000,0.1370000000
"Kepler-37 b",0.728000,0.31000000,0.1000000000
"Kepler-37 e",0.728000,0.37000000,0.2460000000
"Kepler-454 b",1.072000,1.82000000,0.0980000000
"Kepler-93 b",0.871000,1.50000000,0.0530000000
"Kepler-10 b",1.000000,1.37000000,0.0170000000
"Kepler-10 c",1.000000,2.19000000,0.2410000000
"Kepler-177 c",1.070000,7.10000000,0.2710000000
"Kepler-177 b",1.070000,2.90000000,0.2230000000
"Kepler-37 d",0.772000,1.88000000,0.2121000000
"Kepler-37 c",0.772000,0.71000000,0.1398000000
"Kepler-37 b",0.772000,0.27000000,0.1025000000
"Kepler-454 b",1.081000,1.86000000,0.0964000000
"Kepler-37 d",0.772000,1.88000000,0.2121000000
"Kepler-37 c",0.772000,0.71000000,0.1398000000
"Kepler-37 b",0.772000,0.27000000,0.1025000000
"Kepler-93 b",0.921000,1.59000000,0.0533000000
"Kepler-10 b",1.056000,1.45000000,0.0168000000
"Kepler-10 c",1.056000,2.28000000,0.2397000000
"Kepler-177 c",1.066000,7.48000000,0.2701000000
"Kepler-177 b",1.066000,3.62000000,0.2222000000
"Kepler-454 b",1.080000,2.07000000,0.0964000000
"Kepler-177 c",1.066000,7.48000000,0.2701000000
"Kepler-177 b",1.066000,3.62000000,0.2222000000
"Kepler-37 d",0.781000,1.90000000,0.2144000000
"Kepler-37 c",0.781000,0.72000000,0.1413000000
"Kepler-93 b",0.894000,1.56000000,0.0525000000
"Kepler-10 b",1.056000,1.45000000,0.0168000000
"Kepler-10 c",1.056000,2.28000000,0.2397000000
"Kepler-454 b",1.081000,1.86000000,0.0964000000
"Kepler-177 c",1.066000,7.48000000,0.2701000000
"Kepler-177 b",1.066000,3.62000000,0.2222000000
"Kepler-93 b",0.921000,1.59000000,0.0533000000
"GJ 1252 b",0.391000,1.19300000,0.0091600000
"WASP-150 b",1.651000,11.99363000,0.0694000000
"WASP-176 b",1.925000,16.86954500,0.0535000000
"GJ 414 A b",0.680000,2.63000000,0.2324000000
"GJ 414 A c",0.680000,8.40000000,1.4000000000
"CoRoT-7 b",0.870000,1.68000000,0.0172000000
"Kepler-10 b",1.056000,1.41600000,0.0168400000
"Kepler-10 b",1.044000,1.43000000,0.0167000000
"Kepler-10 c",1.044000,2.26000000,0.2388000000
"Kepler-177 c",1.015000,6.77000000,0.2655000000
"Kepler-177 b",1.015000,2.68000000,0.2184000000
"TOI-1272 b",0.788000,4.14000000,0.0412000000
"GJ 1252 b",0.391000,1.18000000,0.0091500000
"Kepler-10 b",1.065000,1.47000000,0.0168500000
"Kepler-10 c",1.065000,2.35500000,0.2410000000
"Kepler-37 b",0.789000,0.30980000,0.1019000000
"Kepler-37 c",0.789000,0.75500000,0.1390000000
"Kepler-37 d",0.789000,2.03000000,0.2109000000
"Kepler-78 b",0.747500,1.20100000,0.0090100000
"Kepler-93 b",0.919000,1.47800000,0.0534300000
"Kepler-454 b",1.066000,2.37000000,0.0952800000
"TOI-815 b",0.770000,2.94000000,0.0903000000
"TOI-815 c",0.770000,2.62000000,0.1930000000
"pi Men c",1.170000,2.11000000,0.0680000000
"TOI-1694 b",0.803600,5.34222660,0.0450000000
"TOI-1272 b",0.793400,4.13204907,0.0417000000
"Kepler-93 b",0.941000,1.62900000,0.0527300000
"Kepler-10 b",1.083000,1.48900000,0.0166100000
"Kepler-10 c",1.083000,2.34000000,0.2375800000
"Kepler-37 d",0.786000,1.91000000,0.2106500000
"Kepler-37 c",0.786000,0.71800000,0.1389200000
"Kepler-37 b",0.786000,0.27600000,0.1018600000
"Kepler-454 b",1.071000,1.84200000,0.0961800000
"Kepler-177 c",1.324000,9.28900000,0.2565500000
"Kepler-177 b",1.324000,4.49600000,0.2110100000
"Kepler-10 b",1.065000,1.47000000,0.0168500000
"Kepler-10 c",1.065000,2.35500000,0.2410000000
"WASP-71 b",2.170000,15.13212395,0.0460000000
"TOI-5789 c",0.833000,2.86000000,0.1009000000
"LHS 1903 b",0.539000,1.38200000,0.0265600000
"LHS 1903 c",0.539000,2.04600000,0.0538700000
"LHS 1903 d",0.539000,2.50000000,0.0860400000
"LHS 1903 e",0.539000,1.73200000,0.1513500000
"TOI-4552 b",0.286900,1.11000000,0.0056255000
"TOI-672 b",0.540000,5.31000000,0.0376000000
"TOI-1752 b",0.530000,1.69300000,0.0162400000
"TOI-1752 c",0.530000,2.29000000,0.1614000000
"TOI-5624 b",0.820000,2.31400000,0.0420100000
"TOI-5624 c",0.820000,2.47400000,0.0737400000
"TOI-5624 d",0.820000,3.58400000,0.1067000000
"TOI-5624 e",0.820000,3.24700000,0.1439000000
"TOI-4311 b",0.844100,1.37600000,0.0181700000
"TOI-4311 c",0.844100,2.47000000,0.1116000000
"Kepler-1484 b",0.984000,2.60000000,0.1939000000
"Kepler-1137 b",1.785000,2.23000000,0.1847000000
"Kepler-544 b",1.137000,2.02000000,0.1611000000
"HD 106315 b",1.180000,2.23000000,0.0901200000
"HD 106315 c",1.180000,3.95000000,0.1526000000
"GJ 436 b",0.450000,4.20000000,0.0287200000
"LHS 1140 b",0.186000,1.43000000,0.0875000000
"GJ 1132 b",0.255000,1.43000000,0.0153300000
"KELT-11 b",2.720000,15.35633000,0.0622900000
"KELT-9 b",2.362000,21.19621900,0.0346200000
"HD 3167 b",0.860000,1.70000000,0.0181500000
"HD 3167 c",0.860000,3.01000000,0.1795000000
"K2-34 b",1.580000,15.43479300,0.0465000000
"55 Cnc e",0.963515,1.91000000,0.0154400000
"WASP-47 b",1.100000,12.30000000,0.0507000000
"K2-18 b",0.400000,2.28000000,0.1506000000
"K2-22 b",0.382000,3.00000000,0.0160400000
"WASP-47 d",1.100000,3.18000000,0.0850000000
"WASP-47 e",1.100000,1.64000000,0.0167300000
"WASP-47 b",1.160000,12.90000000,0.0520000000
"WASP-47 d",1.160000,3.71000000,0.0880000000
"WASP-47 e",1.160000,1.82000000,0.0173000000
"WASP-127 b",1.390000,15.35633000,0.0520000000
"TRAPPIST-1 b",0.117000,1.08600000,0.0111100000
"TRAPPIST-1 c",0.117000,1.05600000,0.0152100000
"TRAPPIST-1 d",0.117000,0.77200000,0.0214400000
"TRAPPIST-1 e",0.117000,0.91800000,0.0281700000
"TRAPPIST-1 f",0.117000,1.04500000,0.0371000000
"TRAPPIST-1 g",0.117000,1.12700000,0.0451000000
"TRAPPIST-1 h",0.117000,0.75500000,0.0630000000
"WASP-107 b",0.660000,10.53646000,0.0550000000
"WASP-107 b",0.657000,10.35711600,0.0553000000
"WASP-20 b",1.142000,14.34752000,0.0581000000
"HD 106315 c",1.281000,4.40000000,0.1503000000
"K2-22 b",0.581569,4.75000000,0.0090000000
"GJ 9827 b",0.651000,1.75000000,0.0200000000
"GJ 9827 c",0.651000,1.36000000,0.0420000000
"GJ 9827 d",0.651000,2.10000000,0.0600000000
"KELT-20 b",1.565000,19.51486900,0.0542000000
"K2-18 b",0.411000,2.38000000,0.1430000000
"K2-141 b",0.674000,1.54000000,0.0071600000
"WASP-103 b",1.413000,18.45001400,0.0197900000
"WASP-19 b",1.004000,15.60292800,0.0163400000
"WASP-17 b",1.583000,21.65578800,0.0512500000
"WASP-17 b",1.572000,22.31711900,0.0515000000
"GJ 3470 b",0.568000,4.83000000,0.0355700000
"WASP-15 b",1.522000,15.78227200,0.0516500000
"WASP-25 b",0.924000,13.97762300,0.0481900000
"HAT-P-65 b",1.860000,21.18501000,0.0395100000
"WASP-12 b",1.657000,21.29710000,0.0234000000
"HD 209458 b",1.200000,15.80469000,0.0490000000
"WASP-17 b",1.572000,19.58212300,0.0513000000
"GJ 3470 b",0.547000,4.57000000,0.0355000000
"K2-18 b",0.411000,2.27900000,0.1429000000
"WASP-131 b",1.530000,13.67498000,0.0607000000
"GJ 9827 b",0.613000,1.62000000,0.0188800000
"GJ 9827 c",0.613000,1.26900000,0.0394200000
"GJ 9827 d",0.613000,2.07000000,0.0561500000
"GJ 1132 b",0.210500,1.13000000,0.0153000000
"HAT-P-11 b",0.683000,4.36000000,0.0525400000
"HD 106315 b",1.290000,2.32000000,0.0905000000
"HD 106315 c",1.290000,4.31000000,0.1533000000
"KELT-20 b",1.600000,20.51247000,0.0570000000
"K2-232 b",1.233000,11.85912200,0.0991000000
"K2-232 b",1.161000,11.20900000,0.1035600000
"NGTS-2 b",1.702000,17.87835500,0.0630000000
"K2-34 b",1.440000,13.96000000,0.0426000000
"HD 3167 c",0.870000,2.86000000,0.1841000000
"WASP-164 b",0.932000,12.64375200,0.0281800000
"LHS 1140 b",0.213900,1.72700000,0.0936000000
"LHS 1140 c",0.213900,1.28200000,0.0267500000
"Kepler-12 b",1.483000,18.99925500,0.0556300000
"HAT-P-14 b",1.468000,12.89035000,0.0606200000
"HAT-P-17 b",0.837000,11.32109000,0.0882000000
"WASP-63 b",1.760000,14.90797000,0.0541700000
"WASP-52 b",0.790000,14.23543000,0.0271300000
"WASP-77 A b",0.955000,13.56289000,0.0240500000
"WASP-80 b",0.571000,10.67096800,0.0342700000
"WASP-103 b",1.436000,17.12735200,0.0198700000
"WASP-96 b",1.050000,13.45080000,0.0454000000
"WASP-94 A b",1.620000,19.27948000,0.0554000000
"WASP-69 b",0.813000,11.84791300,0.0452700000
"WASP-84 b",0.748000,10.55887800,0.0771000000
"WASP-20 b",1.392000,16.38755800,0.0599900000
"KELT-8 b",1.670000,20.84874000,0.0455000000
"HD 149026 b",1.534000,9.09049900,0.0436400000
"HD 189733 b",0.756000,12.75584200,0.0310000000
"HD 209458 b",1.155000,15.23303100,0.0470700000
"TrES-4 b",1.810000,20.60214200,0.0515900000
"WASP-12 b",1.619000,20.45642500,0.0231200000
"WASP-15 b",1.477000,16.00645200,0.0499000000
"WASP-17 b",1.572000,22.31711900,0.0515100000
"WASP-19 b",0.940000,14.68379000,0.0164900000
"WASP-25 b",0.920000,13.67498000,0.0473800000
"WASP-39 b",0.895000,14.23543000,0.0485900000
"WASP-43 b",0.667000,11.61252400,0.0152800000
"WASP-6 b",0.870000,13.71981600,0.0421700000
"LHS 3844 b",0.189000,1.30300000,0.0062200000
"K2-18 b",0.411000,2.37000000,0.1429000000
"HD 80606 b",1.037000,11.24262700,0.4565000000
"WASP-18 b",1.216000,12.39715400,0.0203000000
"HAT-P-12 b",0.701000,10.74943100,0.0383800000
"HAT-P-13 b",1.560000,14.35872900,0.0427000000
"HAT-P-18 b",0.749000,11.15295500,0.0559600000
"HAT-P-1 b",1.135000,13.92157800,0.0553000000
"HAT-P-30 b",1.215000,15.02006000,0.0419000000
"HD 15337 b",0.856000,1.64000000,0.0522000000
"HD 15337 c",0.856000,2.39000000,0.1268000000
"L 98-59 b",0.312000,0.80000000,0.0233000000
"L 98-59 c",0.312000,1.35000000,0.0324000000
"V1298 Tau b",1.314000,10.22000000,0.1687000000
"WASP-103 b",1.436000,17.12735200,0.0198500000
"WASP-12 b",1.657000,21.71183300,0.0232000000
"WASP-166 b",1.220000,7.06167000,0.0641000000
"HD 106315 b",1.296000,2.44000000,0.0907000000
"HD 106315 c",1.296000,4.35000000,0.1536000000
"TOI-270 b",0.380000,1.24700000,0.0306000000
